User_ID,Job_ID,User_Skills,Job_Requirements,Match_Score,Recommended
330,55,"HTML, CSS, JavaScript, AI","Java, Python, CSS, SQL, JavaScript",0.531884889,0
331,372,"CSS, SQL, C++, Data Science, Machine Learning","Data Science, C++",0.289414451,0
332,242,"AI, C++, Machine Learning, HTML","Data Science, AI, Python, Java, Machine Learning",0.341949666,0
333,258,"Python, CSS, SQL, Data Science","SQL, Data Science, JavaScript",0.969725656,1
334,14,"AI, JavaScript, Java, Data Science","JavaScript, Python, SQL",0.867565776,1
335,359,"CSS, SQL","Machine Learning, C++, CSS",0.646467658,0
336,473,"Machine Learning, C++, Data Science, Java, SQL","Machine Learning, CSS, AI, SQL",0.352193564,0
337,37,"JavaScript, HTML","JavaScript, Python, Java",0.355847238,0
338,110,"Machine Learning, HTML, AI","AI, Python, Machine Learning, SQL",0.796513853,0
339,255,"Java, AI","HTML, CSS, AI, JavaScript",0.974592957,1
340,468,"Java, Data Science, AI, CSS","Machine Learning, HTML, JavaScript, CSS",0.179712008,0
341,171,"HTML, CSS, SQL","Data Science, C++, Machine Learning, JavaScript, CSS",0.165355307,0
342,94,"AI, SQL, Data Science","CSS, Python, HTML, Data Science, Java",0.940881588,1
343,223,"C++, AI, Python","CSS, JavaScript, C++, AI",0.517890159,0
344,294,"Data Science, SQL","Python, CSS",0.935675507,1
345,43,"HTML, Python, JavaScript","Machine Learning, Java, C++, AI, Data Science",0.663052088,0
346,396,"C++, JavaScript","Python, JavaScript, Machine Learning, Java, AI",0.072493008,0
347,46,"Machine Learning, CSS","Java, Data Science, Python, Machine Learning",0.23534367,0
348,388,"Java, HTML, C++, Machine Learning","Data Science, JavaScript, Machine Learning",0.101350188,0
349,397,"Machine Learning, Java, JavaScript, SQL","HTML, Python, Machine Learning",0.730672489,0
350,267,"AI, HTML, Python, SQL","Python, CSS",0.140640427,0
351,53,"C++, AI, CSS, JavaScript","Data Science, SQL, Java, JavaScript",0.00413766,0
352,199,"SQL, CSS, HTML, C++, Java","C++, Data Science, Python",0.572189403,0
353,44,"SQL, Python, Java","Java, Data Science",0.820630978,1
354,345,"AI, Data Science, JavaScript","Python, Java, Machine Learning, HTML",0.196484278,0
355,159,"Python, C++, HTML","Data Science, AI, SQL, JavaScript",0.595858122,0
356,76,"Data Science, CSS, SQL, Machine Learning","AI, Data Science, C++",0.95090528,1
357,225,"C++, HTML","SQL, Python, AI",0.332356704,0
358,355,"Data Science, AI, Java, JavaScript","C++, SQL, Machine Learning, CSS",0.377478311,0
359,349,"AI, C++, SQL","SQL, Machine Learning, Data Science",0.577074763,0
360,285,"Java, HTML, AI","C++, Data Science, CSS",0.641081575,0
361,399,"JavaScript, HTML, Machine Learning","Python, JavaScript, Data Science",0.899620882,1
362,226,"HTML, AI, CSS","SQL, Python, C++, CSS",0.969302611,1
363,402,"AI, C++, SQL","Java, AI, SQL, JavaScript",0.898048728,1
364,419,"HTML, AI, Java","SQL, Java, CSS",0.29948958,0
365,160,"Java, JavaScript, CSS","AI, Data Science",0.196932678,0
366,88,"SQL, AI","Java, SQL, Machine Learning, JavaScript, AI",0.158866283,0
367,30,"C++, Java, SQL, Data Science","Data Science, AI, JavaScript",0.659295542,0
368,109,"Java, CSS, HTML, JavaScript","CSS, AI",0.538229897,0
369,352,"Machine Learning, HTML, AI, CSS, JavaScript","Python, C++, Java, Machine Learning",0.544155875,0
370,217,"Java, CSS","HTML, SQL, Machine Learning",0.669590413,0
371,102,"Machine Learning, C++, HTML","AI, SQL",0.818630427,1
372,401,"SQL, Machine Learning, AI","Python, Machine Learning, Data Science, Java, SQL",0.305220216,0
373,66,"JavaScript, SQL","SQL, Data Science",0.116943665,0
374,289,"AI, Java, CSS, C++","CSS, JavaScript, SQL, AI",0.232339232,0
375,208,"Machine Learning, JavaScript, SQL, AI","Java, Python, CSS, AI, Data Science",0.931779367,1
376,361,"AI, Python, SQL, JavaScript, Java","Data Science, C++, JavaScript, CSS, SQL",0.726898931,0
377,61,"AI, C++, SQL, Data Science","Data Science, AI, SQL",0.485887423,0
378,361,"AI, HTML, Java","C++, Data Science, CSS, Python, JavaScript",0.792200764,0
379,141,"C++, Data Science, CSS, AI, Python","Machine Learning, CSS, AI, SQL, C++",0.204226849,0
380,8,"Data Science, Machine Learning, SQL","CSS, C++, Data Science, AI",0.2830175,0
381,313,"AI, Java, Data Science, HTML, SQL","SQL, C++, AI, Python, Machine Learning",0.717358398,0
382,117,"HTML, JavaScript, Data Science","Python, Java, SQL, CSS",0.668595999,0
383,67,"SQL, AI, Machine Learning, JavaScript, HTML","SQL, CSS, HTML, C++, Python",0.465747754,0
384,362,"JavaScript, Data Science, Python, Machine Learning","HTML, SQL, Java",0.640557659,0
385,199,"C++, Data Science","JavaScript, Machine Learning, C++",0.197507257,0
386,233,"Python, HTML","Java, AI, JavaScript, SQL, Python",0.677226334,0
387,427,"Data Science, CSS","AI, JavaScript, Java, C++",0.493226176,0
388,81,"Machine Learning, Data Science, Java, JavaScript, AI","JavaScript, C++",0.468137189,0
389,33,"CSS, Python, Java","C++, Java",0.727862813,0
390,91,"AI, Machine Learning, JavaScript, C++","SQL, AI",0.863066056,1
391,438,"CSS, Data Science","Java, CSS",0.484892819,0
392,460,"Data Science, HTML, AI, Python","Python, SQL, C++, HTML, CSS",0.970903076,1
393,158,"Machine Learning, AI, JavaScript","Python, JavaScript, AI",0.493959208,0
394,478,"CSS, AI, C++, SQL, Data Science","Python, Data Science, Java, JavaScript, CSS",0.584253999,0
395,257,"Machine Learning, HTML, JavaScript, AI, CSS","Python, C++, Machine Learning, Data Science",0.413843441,0
396,342,"SQL, C++","JavaScript, Java, Machine Learning, Python",0.578544363,0
397,401,"Python, SQL, HTML","HTML, Data Science, JavaScript",0.104500356,0
398,213,"CSS, AI, JavaScript","Data Science, CSS, Java, JavaScript",0.526305672,0
399,69,"Java, SQL, CSS","Machine Learning, CSS, Java",0.115327347,0
400,280,"Data Science, Machine Learning","SQL, Data Science, HTML, AI, JavaScript",0.266405152,0
401,232,"AI, CSS, HTML, JavaScript","JavaScript, C++, SQL, HTML",0.562845603,0
402,300,"HTML, Machine Learning, AI, Java","JavaScript, AI, C++, Data Science, Python",0.351219155,0
403,166,"Data Science, C++","Data Science, C++, JavaScript, HTML",0.511086755,0
404,414,"C++, Data Science, CSS, HTML, AI","AI, Python, Java",0.658154046,0
405,489,"SQL, CSS","C++, SQL, AI, JavaScript, HTML",0.350695464,0
406,424,"HTML, Machine Learning, Python, JavaScript","HTML, JavaScript, Python, Machine Learning, C++",0.161719978,0
407,372,"C++, CSS, HTML, Machine Learning, Java","Machine Learning, JavaScript, SQL, HTML",0.105306394,0
408,78,"CSS, Data Science, JavaScript, HTML, Machine Learning","Machine Learning, Data Science, Java, CSS, C++",0.965497803,1
409,17,"Data Science, Machine Learning, HTML, C++","Java, Data Science, C++, HTML, CSS",0.44092045,0
410,471,"Machine Learning, C++, Java","Data Science, JavaScript",0.290083492,0
411,123,"C++, Machine Learning","Python, HTML",0.002658029,0
412,380,"JavaScript, CSS, HTML, AI","HTML, Java, AI, SQL, Machine Learning",0.170539323,0
413,261,"SQL, AI, Java, JavaScript, C++","Python, Machine Learning, C++, SQL, HTML",0.493983246,0
414,335,"C++, Machine Learning","JavaScript, CSS, Machine Learning",0.748163036,0
415,194,"CSS, JavaScript, AI, SQL","CSS, Machine Learning, SQL, JavaScript",0.728437999,0
416,336,"HTML, Machine Learning, SQL","SQL, JavaScript",0.970541024,1
417,394,"Machine Learning, HTML","AI, SQL, Data Science",0.246045907,0
418,55,"JavaScript, AI, Data Science, CSS, Machine Learning","Python, HTML, Java, Machine Learning, AI",0.915346643,1
419,263,"Machine Learning, CSS, JavaScript","SQL, Machine Learning",0.430548635,0
420,140,"HTML, C++, Data Science, JavaScript","Python, Data Science, Machine Learning, AI",0.367698238,0
421,195,"AI, Data Science","SQL, CSS, Python",0.981545474,1
422,431,"JavaScript, C++, Python, Java, AI","CSS, Java",0.00036451,0
423,500,"SQL, AI, Python, Java","Machine Learning, Data Science, JavaScript, HTML, CSS",0.484652153,0
424,402,"Java, C++, SQL, Data Science, AI","Data Science, Python, HTML",0.541097328,0
425,375,"HTML, C++, CSS","HTML, C++, AI",0.35443183,0
426,345,"Python, Machine Learning, SQL, Data Science, CSS","Java, CSS, Machine Learning",0.54299966,0
427,427,"AI, JavaScript, CSS, Machine Learning, SQL","HTML, Java, Python",0.124072953,0
428,183,"SQL, CSS, C++","JavaScript, C++, Java, Data Science",0.057829631,0
429,168,"AI, Java, Machine Learning, CSS, Python","AI, Machine Learning, Python",0.340893859,0
430,293,"Machine Learning, Python, CSS","AI, JavaScript, Machine Learning",0.202979246,0
431,169,"HTML, CSS, Data Science, Python","SQL, Java, C++",0.343915794,0
432,255,"Data Science, C++","HTML, Java, Python",0.572936669,0
433,16,"Java, AI","C++, Java",0.909796797,1
434,462,"SQL, JavaScript","C++, Python",0.50684357,0
435,52,"Python, AI, Machine Learning, CSS","Java, SQL",0.384525461,0
436,118,"Machine Learning, Java, CSS","Machine Learning, JavaScript, Data Science, Python",0.918469975,1
437,308,"CSS, C++","Python, Machine Learning, Java, JavaScript",0.211395954,0
438,425,"CSS, HTML","Python, C++, Machine Learning",0.96437135,1
439,451,"Java, C++, Python, CSS","Machine Learning, Data Science, HTML",0.488709004,0
440,433,"SQL, CSS, JavaScript, Data Science, Java","C++, Java, CSS",0.593073012,0
441,166,"C++, Data Science","HTML, Machine Learning, SQL",0.100097884,0
442,33,"CSS, Machine Learning, JavaScript, Python","Machine Learning, Data Science, AI, SQL, Java",0.520003383,0
443,3,"Machine Learning, HTML, Java, Data Science","Python, C++, SQL, AI, Data Science",0.559487014,0
444,110,"HTML, Java","AI, JavaScript",0.116434307,0
445,59,"JavaScript, Data Science","Data Science, C++, Python, Java, SQL",0.792401871,0
446,42,"HTML, Machine Learning, Java, Python, Data Science","AI, JavaScript, HTML, Data Science, Python",0.738148248,0
447,441,"SQL, Python, Java","SQL, CSS",0.996403667,1
448,426,"SQL, AI","AI, CSS, Machine Learning, Java, Data Science",0.797044481,0
449,492,"Java, Machine Learning, Data Science","JavaScript, Java, Python, HTML",0.605254709,0
450,271,"HTML, Python","SQL, CSS, C++, Python, Java",0.767992922,0
451,350,"Python, CSS, C++, AI","Java, JavaScript",0.673278387,0
452,331,"CSS, Machine Learning, AI, Python","JavaScript, SQL, AI, Java, Machine Learning",0.991778368,1
453,410,"JavaScript, HTML","SQL, Python",0.075238805,0
454,1,"AI, SQL","Python, CSS, Data Science",0.036225634,0
455,174,"JavaScript, CSS, Machine Learning, AI, HTML","Python, Data Science, Machine Learning, CSS",0.226624953,0
456,394,"Python, C++, Machine Learning, SQL, HTML","JavaScript, Machine Learning, SQL, CSS, C++",0.390559906,0
457,322,"HTML, Data Science","Data Science, JavaScript",0.561656951,0
458,359,"Machine Learning, CSS","Java, Python, HTML, Data Science, JavaScript",0.169746935,0
459,272,"CSS, Data Science, HTML, Machine Learning","CSS, HTML, JavaScript",0.515535408,0
460,25,"HTML, JavaScript, Python, SQL","CSS, C++, AI",0.430734679,0
461,62,"Machine Learning, C++, SQL","AI, HTML, Data Science, SQL",0.547193485,0
462,348,"JavaScript, SQL, AI","Java, SQL, Python, AI",0.535612554,0
463,199,"C++, SQL, Data Science, HTML","Data Science, JavaScript, HTML, CSS, AI",0.284149683,0
464,95,"Machine Learning, HTML, Python","SQL, Python, AI, C++, JavaScript",0.525528661,0
465,20,"C++, JavaScript, Machine Learning","Machine Learning, JavaScript, Python, Data Science, Java",0.651584989,0
466,317,"AI, Data Science, SQL, Python, Java","JavaScript, Python, Java, HTML, C++",0.033800782,0
467,289,"Java, CSS","C++, SQL, Data Science, Python",0.374188774,0
468,130,"Machine Learning, Python","CSS, SQL, Java",0.043898621,0
469,404,"Machine Learning, Python","JavaScript, Data Science, CSS",0.948394835,1
470,452,"Machine Learning, CSS","Machine Learning, C++, AI, HTML, JavaScript",0.384340247,0
471,463,"JavaScript, Machine Learning, Java, SQL","SQL, Python, C++, CSS",0.744963175,0
472,373,"AI, C++","HTML, Data Science, AI",0.268963922,0
473,44,"AI, C++, SQL","C++, HTML, Python",0.334372139,0
474,17,"AI, JavaScript, Machine Learning, HTML","Machine Learning, SQL",0.485068294,0
475,420,"AI, CSS, Python, Java","Machine Learning, AI",0.631348052,0
476,76,"Python, Machine Learning, SQL, JavaScript, HTML","JavaScript, Data Science",0.701929996,0
477,3,"HTML, Java","Machine Learning, Java, SQL, CSS",0.949216437,1
478,484,"CSS, Machine Learning","C++, Python, SQL, Data Science, CSS",0.665274702,0
479,440,"Data Science, AI","CSS, Machine Learning, JavaScript",0.554415248,0
480,257,"C++, SQL","SQL, HTML, Java, AI, JavaScript",0.714860771,0
481,17,"CSS, Machine Learning","Machine Learning, AI, HTML, Python, SQL",0.992191103,1
482,32,"Data Science, SQL","C++, Python, Data Science",0.435673572,0
483,477,"HTML, Python, Java, CSS, C++","Java, Data Science, Machine Learning, JavaScript",0.370612726,0
484,223,"HTML, Java","Data Science, Java, JavaScript, Python, C++",0.323679076,0
485,476,"JavaScript, CSS","AI, HTML, Python",0.354958017,0
486,117,"Data Science, CSS, HTML, Machine Learning","Python, Data Science, AI, Java, SQL",0.626886538,0
487,79,"AI, Java, Machine Learning, CSS","AI, Java, JavaScript",0.276131488,0
488,254,"Python, AI","Machine Learning, JavaScript",0.546068941,0
489,63,"HTML, Machine Learning, CSS, JavaScript, C++","C++, Java, JavaScript",0.450645015,0
490,278,"AI, Java","CSS, SQL, Data Science",0.657375152,0
491,202,"HTML, JavaScript, C++, Machine Learning","AI, SQL, C++, JavaScript",0.383550143,0
492,388,"Python, AI, Java, C++, JavaScript","SQL, Data Science",0.578904779,0
493,490,"HTML, AI","Java, Data Science, Machine Learning, JavaScript, CSS",0.334405518,0
494,45,"Java, Data Science, JavaScript, CSS","HTML, AI",0.937561688,1
495,207,"Machine Learning, SQL","AI, Java, Python, C++",0.581279301,0
496,224,"SQL, CSS, Machine Learning, AI","AI, Python",0.01327232,0
497,396,"CSS, Data Science","C++, HTML, Python",0.572211323,0
498,96,"JavaScript, Java","Java, HTML",0.82179914,1
499,209,"Python, SQL","AI, JavaScript, C++, Python, Data Science",0.28341575,0
500,475,"AI, CSS, SQL, Data Science, HTML","CSS, Python, Machine Learning",0.879553226,1
501,190,"Machine Learning, Data Science, Java","AI, Data Science, CSS, Python",0.646912519,0
502,176,"Java, JavaScript, Machine Learning","JavaScript, Data Science, Machine Learning, C++, CSS",0.585302804,0
503,114,"JavaScript, Machine Learning","SQL, Python, C++, HTML",0.413697949,0
504,128,"JavaScript, Python, Machine Learning, CSS","HTML, CSS, Machine Learning",0.14201203,0
505,300,"AI, CSS, C++, Java, JavaScript","JavaScript, SQL, Data Science, Machine Learning, HTML",0.415145488,0
506,272,"Data Science, HTML, Machine Learning, C++, AI","Java, SQL, Data Science, CSS, HTML",0.209638587,0
507,213,"Machine Learning, Data Science, CSS","Python, Data Science, AI, Java",0.928303606,1
508,343,"Machine Learning, SQL","AI, HTML, Python",0.734061994,0
509,402,"Python, CSS","Python, AI",0.338780117,0
510,297,"Python, JavaScript","C++, JavaScript",0.078310389,0
511,173,"C++, JavaScript, Java","CSS, HTML, Machine Learning, Data Science, C++",0.879221652,1
512,81,"Java, Data Science","Machine Learning, SQL, AI, JavaScript, C++",0.919081066,1
513,91,"CSS, Data Science, Python, SQL","AI, HTML, C++",0.317780765,0
514,471,"Machine Learning, Java, SQL, HTML","HTML, SQL, AI",0.674219584,0
515,315,"Machine Learning, HTML","Data Science, Machine Learning, JavaScript, AI, SQL",0.782652216,0
516,421,"Java, Data Science, AI, C++","AI, Data Science, HTML, CSS, SQL",0.588398021,0
517,375,"SQL, C++","SQL, CSS, Python",0.733478051,0
518,391,"JavaScript, C++, Machine Learning, CSS","SQL, HTML, AI",0.671978697,0
519,453,"JavaScript, C++, HTML, SQL, Data Science","HTML, Machine Learning, Python, C++",0.289684155,0
520,474,"Java, AI","SQL, Data Science, CSS, HTML",0.234286552,0
521,303,"Machine Learning, Data Science, C++, SQL","Machine Learning, Python, Java, JavaScript, SQL",0.327075606,0
522,85,"C++, Machine Learning, Data Science, HTML","Data Science, Python, JavaScript",0.598589621,0
523,208,"Data Science, CSS, SQL, Machine Learning, C++","SQL, C++",0.403212048,0
524,177,"JavaScript, CSS","Python, HTML, C++, SQL",0.212957944,0
525,161,"Java, JavaScript","Java, CSS, HTML, JavaScript, Python",0.009859376,0
526,74,"SQL, HTML, Machine Learning, Python, CSS","SQL, Machine Learning",0.854644006,1
527,382,"C++, SQL","C++, Java, JavaScript, Data Science",0.259486432,0
528,258,"SQL, JavaScript, Python","Python, Machine Learning, CSS",0.136839361,0
529,389,"HTML, JavaScript","C++, Data Science, HTML, JavaScript",0.136777191,0
530,413,"HTML, Data Science, C++, JavaScript, Machine Learning","SQL, Java",0.349704363,0
531,163,"AI, Java","AI, SQL",0.447105329,0
532,428,"C++, SQL, AI","AI, Java",0.643759788,0
533,198,"Java, C++, CSS, JavaScript, Machine Learning","CSS, SQL, JavaScript",0.725970499,0
534,86,"Java, Python, JavaScript, C++, CSS","Java, SQL, Machine Learning, HTML",0.586576441,0
535,445,"C++, SQL, JavaScript, Data Science","CSS, Java, HTML, C++, SQL",0.150375754,0
536,257,"Python, Data Science, CSS, Machine Learning","HTML, Machine Learning",0.141767838,0
537,10,"Java, JavaScript, AI, C++","CSS, Machine Learning, SQL",0.968409266,1
538,276,"Data Science, HTML, C++, CSS, JavaScript","Data Science, Machine Learning, Java",0.155452427,0
539,104,"SQL, C++, Java","SQL, Data Science, AI, JavaScript, Java",0.413900601,0
540,444,"Python, Data Science, AI, Java","Data Science, C++, AI, HTML",0.992473711,1
541,8,"HTML, Machine Learning, Java, JavaScript","AI, Machine Learning, CSS, Data Science",0.66500357,0
542,492,"Machine Learning, HTML, C++","HTML, Machine Learning, C++",0.372205725,0
543,124,"CSS, C++, Python, HTML","SQL, C++",0.95933698,1
544,275,"Python, HTML","JavaScript, Data Science, AI, SQL, Python",0.870141052,1
545,183,"AI, Python, Machine Learning, JavaScript, HTML","Data Science, SQL, HTML",0.837886155,1
